year,sector,sub_sector,food_type,cause_group,cause_name,tons_surplus_due_to_cause,us_dollars_surplus_due_to_cause,tons_inedible_parts,tons_not_fit_for_human_consumption
2018,Foodservice,Healthcare,Fresh Meat & Seafood,Other,Other,54.31991678,358585.6541,7.343567529,54.31991678
2018,Foodservice,Healthcare,Fresh Meat & Seafood,Spoiled,Spoiled,643.6037529,4248663.96,87.00947832,643.6037529
2018,Foodservice,Healthcare,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,2134.783637,14092488.21,2134.783637,2134.783637
2018,Foodservice,Healthcare,Frozen,Date Label Concerns,Date Label Concerns,0,0,0,0
2018,Foodservice,Healthcare,Frozen,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2018,Foodservice,Healthcare,Frozen,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2018,Foodservice,Healthcare,Frozen,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2018,Foodservice,Healthcare,Frozen,Other,Other,0,0,0,0
2018,Foodservice,Healthcare,Frozen,Spoiled,Spoiled,0,0,0,0
2018,Foodservice,Healthcare,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2018,Foodservice,Healthcare,Prepared Foods,Date Label Concerns,Date Label Concerns,0,0,0,0
2018,Foodservice,Healthcare,Prepared Foods,Excess,Catering Overproduction,0,0,0,0
2018,Foodservice,Healthcare,Prepared Foods,Excess,Overproduction,28986.78134,642476674.9,1075.274174,0
2018,Foodservice,Healthcare,Prepared Foods,Excess,Plate Waste,235903.2318,5228670346,8750.907868,0
2018,Foodservice,Healthcare,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2018,Foodservice,Healthcare,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2018,Foodservice,Healthcare,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2018,Foodservice,Healthcare,Prepared Foods,Other,Other,0,0,0,0
2018,Foodservice,Healthcare,Prepared Foods,Spoiled,Spoiled,0,0,0,0
2018,Foodservice,Healthcare,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2018,Foodservice,Healthcare,Produce,Date Label Concerns,Date Label Concerns,1375.08008,4241194.817,306.2241617,0
2018,Foodservice,Healthcare,Produce,Mistakes & Malfunctions,Cooking Issues,71.93845602,221881.628,16.02037125,71.93845602
2018,Foodservice,Healthcare,Produce,Mistakes & Malfunctions,Equipment Issues,31.0905411,95893.35463,6.92372395,31.0905411
2018,Foodservice,Healthcare,Produce,Mistakes & Malfunctions,Handling Errors,60.36266254,186178.1108,13.442494,60.36266254
2018,Foodservice,Healthcare,Produce,Other,Other,2.749805347,8481.295274,0.612369308,2.749805347
2018,Foodservice,Healthcare,Produce,Spoiled,Spoiled,538.6957379,1661513.103,119.9651228,538.6957379
2018,Foodservice,Healthcare,Produce,Trimmings & Byproducts,Trimmings & Byproducts,2355.252632,7264366.197,2355.252632,2355.252632
2018,Foodservice,Healthcare,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,2227.074887,1752683.253,0,0
2018,Foodservice,Healthcare,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,70.48182242,55468.41307,0,70.48182242
2018,Foodservice,Healthcare,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,81.05989199,63793.23658,0,81.05989199
2018,Foodservice,Healthcare,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,80.10351858,63040.5813,0,80.10351858
2018,Foodservice,Healthcare,Ready-To-Drink Beverages,Other,Other,15.88159486,12498.63913,0,15.88159486
2018,Foodservice,Healthcare,Ready-To-Drink Beverages,Spoiled,Spoiled,336.6434413,264934.6572,0,336.6434413
2018,Foodservice,Healthcare,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,86.82711348,68331.97597,86.82711348,86.82711348
2018,Foodservice,K-12 Education,Breads & Bakery,Date Label Concerns,Date Label Concerns,2436.475074,8273312.144,0,0
2018,Foodservice,K-12 Education,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,510.8811594,1734751.709,0,510.8811594
2018,Foodservice,K-12 Education,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,45.03454147,152919.6103,0,45.03454147
2018,Foodservice,K-12 Education,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,269.3460708,914593.4397,0,269.3460708
2018,Foodservice,K-12 Education,Breads & Bakery,Other,Other,16.41303874,55732.23142,0,16.41303874
2018,Foodservice,K-12 Education,Breads & Bakery,Spoiled,Spoiled,371.1677,1260339.69,0,371.1677
2018,Foodservice,K-12 Education,Breads & Bakery,Trimmings & Byproducts,Trimmings & Byproducts,1416.384454,4809485.156,1416.384454,1416.384454
2018,Foodservice,K-12 Education,Dairy & Eggs,Date Label Concerns,Date Label Concerns,3863.810364,12715613.44,29.88259954,0
2018,Foodservice,K-12 Education,Dairy & Eggs,Mistakes & Malfunctions,Cooking Issues,472.6732301,1555544.789,3.655641327,472.6732301
2018,Foodservice,K-12 Education,Dairy & Eggs,Mistakes & Malfunctions,Equipment Issues,433.0125779,1425023.497,3.348906971,433.0125779
2018,Foodservice,K-12 Education,Dairy & Eggs,Mistakes & Malfunctions,Handling Errors,432.2556953,1422532.632,3.343053262,432.2556953
2018,Foodservice,K-12 Education,Dairy & Eggs,Other,Other,113.1539598,372384.2208,0.875129509,113.1539598
2018,Foodservice,K-12 Education,Dairy & Eggs,Spoiled,Spoiled,1275.801436,4198600.954,9.867012043,1275.801436
2018,Foodservice,K-12 Education,Dairy & Eggs,Trimmings & Byproducts,Trimmings & Byproducts,978.0437917,3218694.917,978.0437917,978.0437917
2018,Foodservice,K-12 Education,Dry Goods,Date Label Concerns,Date Label Concerns,8617.886723,23790858.08,0,0
2018,Foodservice,K-12 Education,Dry Goods,Mistakes & Malfunctions,Cooking Issues,1898.904354,5242185.867,0,1898.904354
2018,Foodservice,K-12 Education,Dry Goods,Mistakes & Malfunctions,Equipment Issues,200.5591854,553671.1342,0,200.5591854
2018,Foodservice,K-12 Education,Dry Goods,Mistakes & Malfunctions,Handling Errors,1373.289493,3791153.965,0,1373.289493
2018,Foodservice,K-12 Education,Dry Goods,Other,Other,490.9955161,1355460.453,0,490.9955161
2018,Foodservice,K-12 Education,Dry Goods,Spoiled,Spoiled,1798.87442,4966039.517,0,1798.87442
2018,Foodservice,K-12 Education,Dry Goods,Trimmings & Byproducts,Trimmings & Byproducts,2263.572549,6248902.427,2263.572549,2263.572549
2018,Foodservice,K-12 Education,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,4204.787734,27757342.97,568.4497419,0
2018,Foodservice,K-12 Education,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,835.8580105,5517804.687,113.0005366,835.8580105
2018,Foodservice,K-12 Education,Fresh Meat & Seafood,Mistakes & Malfunctions,Equipment Issues,357.6146923,2360745.486,48.34631196,357.6146923
2018,Foodservice,K-12 Education,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,580.2340448,3830337.32,78.44245984,580.2340448
2018,Foodservice,K-12 Education,Fresh Meat & Seafood,Other,Other,168.7765323,1114155.669,22.81707955,168.7765323
2018,Foodservice,K-12 Education,Fresh Meat & Seafood,Spoiled,Spoiled,2090.551035,13800492.62,282.6238259,2090.551035
2018,Foodservice,K-12 Education,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,4705.163558,31060506.94,4705.163558,4705.163558
2018,Foodservice,K-12 Education,Frozen,Date Label Concerns,Date Label Concerns,0,0,0,0
2018,Foodservice,K-12 Education,Frozen,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2018,Foodservice,K-12 Education,Frozen,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2018,Foodservice,K-12 Education,Frozen,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2018,Foodservice,K-12 Education,Frozen,Other,Other,0,0,0,0
2018,Foodservice,K-12 Education,Frozen,Spoiled,Spoiled,0,0,0,0
2018,Foodservice,K-12 Education,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2018,Foodservice,K-12 Education,Prepared Foods,Date Label Concerns,Date Label Concerns,0,0,0,0
2018,Foodservice,K-12 Education,Prepared Foods,Excess,Catering Overproduction,0,0,0,0
2018,Foodservice,K-12 Education,Prepared Foods,Excess,Overproduction,60290.59558,442270109.9,2236.499446,0
2018,Foodservice,K-12 Education,Prepared Foods,Excess,Plate Waste,591821.1968,4341387296,21953.80168,0
2018,Foodservice,K-12 Education,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2018,Foodservice,K-12 Education,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2018,Foodservice,K-12 Education,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2018,Foodservice,K-12 Education,Prepared Foods,Other,Other,0,0,0,0
2018,Foodservice,K-12 Education,Prepared Foods,Spoiled,Spoiled,0,0,0,0
2018,Foodservice,K-12 Education,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2018,Foodservice,K-12 Education,Produce,Date Label Concerns,Date Label Concerns,2077.007617,6406167.951,462.5402735,0
2018,Foodservice,K-12 Education,Produce,Mistakes & Malfunctions,Cooking Issues,267.6648442,825565.5552,59.60775936,267.6648442
2018,Foodservice,K-12 Education,Produce,Mistakes & Malfunctions,Equipment Issues,14.4200093,44476.00514,3.211271346,14.4200093
2018,Foodservice,K-12 Education,Produce,Mistakes & Malfunctions,Handling Errors,196.8278642,607081.238,43.83268187,196.8278642
2018,Foodservice,K-12 Education,Produce,Other,Other,348.8168674,1075864.825,77.67995065,348.8168674
2018,Foodservice,K-12 Education,Produce,Spoiled,Spoiled,1118.445393,3449649.858,249.0727688,1118.445393
2018,Foodservice,K-12 Education,Produce,Trimmings & Byproducts,Trimmings & Byproducts,6502.37164,20055431.89,6502.37164,6502.37164
2018,Foodservice,K-12 Education,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,2518.092728,1981711.068,0,0
2018,Foodservice,K-12 Education,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,122.0805908,96076.07192,0,122.0805908
2018,Foodservice,K-12 Education,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,34.18256543,26901.30014,0,34.18256543
2018,Foodservice,K-12 Education,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,50.00145889,39350.59396,0,50.00145889
2018,Foodservice,K-12 Education,Ready-To-Drink Beverages,Other,Other,18.77633876,14776.7705,0,18.77633876
2018,Foodservice,K-12 Education,Ready-To-Drink Beverages,Spoiled,Spoiled,208.1216157,163789.4049,0,208.1216157
2018,Foodservice,K-12 Education,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,3926.524468,3090131.237,3926.524468,3926.524468
2018,Foodservice,Limited Service Restaurants,Breads & Bakery,Date Label Concerns,Date Label Concerns,28288.3608,122491870.2,0,0
2018,Foodservice,Limited Service Restaurants,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,1340.218114,5803299.262,0,1340.218114
2018,Foodservice,Limited Service Restaurants,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,214.227023,927627.7579,0,214.227023
2018,Foodservice,Limited Service Restaurants,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,3992.937638,17289881.26,0,3992.937638
2018,Foodservice,Limited Service Restaurants,Breads & Bakery,Other,Other,3509.050185,15194592.68,0,3509.050185
2018,Foodservice,Limited Service Restaurants,Breads & Bakery,Spoiled,Spoiled,14872.3213,64398869.36,0,14872.3213
2018,Foodservice,Limited Service Restaurants,Breads & Bakery,Trimmings & Byproducts,Trimmings & Byproducts,5527.172679,23933296.22,5527.172679,5527.172679
2018,Foodservice,Limited Service Restaurants,Dairy & Eggs,Date Label Concerns,Date Label Concerns,69713.23535,131506512.7,539.1601809,0
2018,Foodservice,Limited Service Restaurants,Dairy & Eggs,Mistakes & Malfunctions,Cooking Issues,567.9819877,1071436.867,4.39275655,567.9819877
2018,Foodservice,Limited Service Restaurants,Dairy & Eggs,Mistakes & Malfunctions,Equipment Issues,1719.965968,3244530.616,13.30216791,1719.965968
2018,Foodservice,Limited Service Restaurants,Dairy & Eggs,Mistakes & Malfunctions,Handling Errors,4357.441301,8219843.863,33.70032717,4357.441301
2018,Foodservice,Limited Service Restaurants,Dairy & Eggs,Other,Other,2264.646131,4272011.099,17.51470881,2264.646131
2018,Foodservice,Limited Service Restaurants,Dairy & Eggs,Spoiled,Spoiled,63407.17893,119610816.2,490.3893197,63407.17893
2018,Foodservice,Limited Service Restaurants,Dairy & Eggs,Trimmings & Byproducts,Trimmings & Byproducts,3605.95744,6802250.47,3605.95744,3605.95744
2018,Foodservice,Limited Service Restaurants,Dry Goods,Date Label Concerns,Date Label Concerns,49080.48493,138580053,0,0
2018,Foodservice,Limited Service Restaurants,Dry Goods,Mistakes & Malfunctions,Cooking Issues,5666.09955,15998382.6,0,5666.09955
2018,Foodservice,Limited Service Restaurants,Dry Goods,Mistakes & Malfunctions,Equipment Issues,4.285195349,12099.3629,0,4.285195349
2018,Foodservice,Limited Service Restaurants,Dry Goods,Mistakes & Malfunctions,Handling Errors,6079.620902,17165971.12,0,6079.620902
2018,Foodservice,Limited Service Restaurants,Dry Goods,Other,Other,11493.96523,32453516.15,0,11493.96523
2018,Foodservice,Limited Service Restaurants,Dry Goods,Spoiled,Spoiled,19389.43766,54746592.3,0,19389.43766
2018,Foodservice,Limited Service Restaurants,Dry Goods,Trimmings & Byproducts,Trimmings & Byproducts,15417.06157,43530482.89,15417.06157,15417.06157
2018,Foodservice,Limited Service Restaurants,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,37228.26754,192344912,5032.929225,0
2018,Foodservice,Limited Service Restaurants,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,3824.855551,19761636.87,517.0863045,3824.855551
2018,Foodservice,Limited Service Restaurants,Fresh Meat & Seafood,Mistakes & Malfunctions,Equipment Issues,568.0963431,2935147.09,76.80155099,568.0963431
2018,Foodservice,Limited Service Restaurants,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,7252.206909,37469514.21,980.4335928,7252.206909
2018,Foodservice,Limited Service Restaurants,Fresh Meat & Seafood,Other,Other,642.3733075,3318909.138,86.84313309,642.3733075
2018,Foodservice,Limited Service Restaurants,Fresh Meat & Seafood,Spoiled,Spoiled,13710.22166,70835726.53,1853.4995,13710.22166
2018,Foodservice,Limited Service Restaurants,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,18397.01649,95050690.03,18397.01649,18397.01649
2018,Foodservice,Limited Service Restaurants,Frozen,Date Label Concerns,Date Label Concerns,711.7746181,1719526.4,6.664210751,0
2018,Foodservice,Limited Service Restaurants,Frozen,Mistakes & Malfunctions,Cooking Issues,155.9032525,376635.738,1.459692584,155.9032525
2018,Foodservice,Limited Service Restaurants,Frozen,Mistakes & Malfunctions,Equipment Issues,55.26548558,133512.0122,0.51744026,55.26548558
2018,Foodservice,Limited Service Restaurants,Frozen,Mistakes & Malfunctions,Handling Errors,1559.227465,3766828.322,14.59875103,1559.227465
2018,Foodservice,Limited Service Restaurants,Frozen,Other,Other,308.8824053,746207.3484,2.892007377,308.8824053
2018,Foodservice,Limited Service Restaurants,Frozen,Spoiled,Spoiled,1740.667856,4205157.441,16.29754299,1740.667856
2018,Foodservice,Limited Service Restaurants,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,341.7297927,825561.0488,341.7297927,341.7297927
2018,Foodservice,Limited Service Restaurants,Prepared Foods,Date Label Concerns,Date Label Concerns,0,0,0,0
2018,Foodservice,Limited Service Restaurants,Prepared Foods,Excess,Catering Overproduction,489422.2836,4516773321,18155.28036,0
2018,Foodservice,Limited Service Restaurants,Prepared Foods,Excess,Overproduction,628880.7973,5803399613,23328.53973,0
2018,Foodservice,Limited Service Restaurants,Prepared Foods,Excess,Plate Waste,945167.3115,8756348810,35061.29186,0
2018,Foodservice,Limited Service Restaurants,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2018,Foodservice,Limited Service Restaurants,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2018,Foodservice,Limited Service Restaurants,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2018,Foodservice,Limited Service Restaurants,Prepared Foods,Other,Other,0,0,0,0
2018,Foodservice,Limited Service Restaurants,Prepared Foods,Spoiled,Spoiled,0,0,0,0
2018,Foodservice,Limited Service Restaurants,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2018,Foodservice,Limited Service Restaurants,Produce,Date Label Concerns,Date Label Concerns,11161.92483,36176997.57,2485.710558,0
2018,Foodservice,Limited Service Restaurants,Produce,Mistakes & Malfunctions,Cooking Issues,2487.328771,8061699.777,553.9169526,2487.328771
2018,Foodservice,Limited Service Restaurants,Produce,Mistakes & Malfunctions,Equipment Issues,34.30798305,111195.859,7.640233829,34.30798305
2018,Foodservice,Limited Service Restaurants,Produce,Mistakes & Malfunctions,Handling Errors,1087.799669,3525675.598,242.2481037,1087.799669
2018,Foodservice,Limited Service Restaurants,Produce,Other,Other,427.6667542,1386113.898,95.23946653,427.6667542
2018,Foodservice,Limited Service Restaurants,Produce,Spoiled,Spoiled,15892.28587,51508605.93,3539.140729,15892.28587
2018,Foodservice,Limited Service Restaurants,Produce,Trimmings & Byproducts,Trimmings & Byproducts,28059.198,90942875.3,28059.198,28059.198
2018,Foodservice,Limited Service Restaurants,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,56566.75272,147942983.9,0,0
2018,Foodservice,Limited Service Restaurants,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2018,Foodservice,Limited Service Restaurants,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,826.9019636,2162654.528,0,826.9019636
2018,Foodservice,Limited Service Restaurants,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,361.7133726,946014.2765,0,361.7133726
2018,Foodservice,Limited Service Restaurants,Ready-To-Drink Beverages,Other,Other,11123.1361,29091115.64,0,11123.1361
2018,Foodservice,Limited Service Restaurants,Ready-To-Drink Beverages,Spoiled,Spoiled,18815.39386,49209215.26,0,18815.39386
2018,Foodservice,Limited Service Restaurants,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,2283.653083,5972597.597,2283.653083,2283.653083
2018,Foodservice,Lodging,Breads & Bakery,Date Label Concerns,Date Label Concerns,2649.532028,8996769.856,0,0
2018,Foodservice,Lodging,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,125.5269205,426240.1069,0,125.5269205
2018,Foodservice,Lodging,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,20.06483736,68132.30489,0,20.06483736
2018,Foodservice,Lodging,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,373.9847719,1269905.359,0,373.9847719
2018,Foodservice,Lodging,Breads & Bakery,Other,Other,328.6631177,1116010.827,0,328.6631177
2018,Foodservice,Lodging,Breads & Bakery,Spoiled,Spoiled,1392.964828,4729961.307,0,1392.964828
2018,Foodservice,Lodging,Breads & Bakery,Trimmings & Byproducts,Trimmings & Byproducts,517.6836206,1757850.195,517.6836206,517.6836206
2018,Foodservice,Lodging,Dairy & Eggs,Date Label Concerns,Date Label Concerns,3868.045698,12729551.72,29.91535549,0
2018,Foodservice,Lodging,Dairy & Eggs,Mistakes & Malfunctions,Cooking Issues,31.51453627,103712.818,0.243732528,31.51453627
2018,Foodservice,Lodging,Dairy & Eggs,Mistakes & Malfunctions,Equipment Issues,95.43248036,314063.6872,0.738072091,95.43248036
2018,Foodservice,Lodging,Dairy & Eggs,Mistakes & Malfunctions,Handling Errors,241.7730578,795663.465,1.869865957,241.7730578
2018,Foodservice,Lodging,Dairy & Eggs,Other,Other,125.6541126,413521.6203,0.971805335,125.6541126
2018,Foodservice,Lodging,Dairy & Eggs,Spoiled,Spoiled,3518.153539,11578073.51,27.20929948,3518.153539
2018,Foodservice,Lodging,Dairy & Eggs,Trimmings & Byproducts,Trimmings & Byproducts,200.0769021,658443.4289,200.0769021,200.0769021
2018,Foodservice,Lodging,Dry Goods,Date Label Concerns,Date Label Concerns,8140.882221,22474021.74,0,0
2018,Foodservice,Lodging,Dry Goods,Mistakes & Malfunctions,Cooking Issues,939.8246402,2594514.799,0,939.8246402
2018,Foodservice,Lodging,Dry Goods,Mistakes & Malfunctions,Equipment Issues,0.710776812,1962.19686,0,0.710776812
2018,Foodservice,Lodging,Dry Goods,Mistakes & Malfunctions,Handling Errors,1008.414603,2783866.796,0,1008.414603
2018,Foodservice,Lodging,Dry Goods,Other,Other,1906.481105,5263102.529,0,1906.481105
2018,Foodservice,Lodging,Dry Goods,Spoiled,Spoiled,3216.087382,8878450.244,0,3216.087382
2018,Foodservice,Lodging,Dry Goods,Trimmings & Byproducts,Trimmings & Byproducts,2557.197277,7059493.754,2557.197277,2557.197277
2018,Foodservice,Lodging,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,6302.491818,41605055.47,852.0405959,0
2018,Foodservice,Lodging,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,647.5219614,4274529.488,87.5391851,647.5219614
2018,Foodservice,Lodging,Fresh Meat & Seafood,Mistakes & Malfunctions,Equipment Issues,96.17483677,634885.3016,13.00197884,96.17483677
2018,Foodservice,Lodging,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,1227.749173,8104821.702,165.9807212,1227.749173
2018,Foodservice,Lodging,Fresh Meat & Seafood,Other,Other,108.7494203,717894.7304,14.70195021,108.7494203
2018,Foodservice,Lodging,Fresh Meat & Seafood,Spoiled,Spoiled,2321.04703,15322081.05,313.7848255,2321.04703
2018,Foodservice,Lodging,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,3114.489434,20559884.79,3114.489434,3114.489434
2018,Foodservice,Lodging,Frozen,Date Label Concerns,Date Label Concerns,119.2428206,288070.3705,1.116447913,0
2018,Foodservice,Lodging,Frozen,Mistakes & Malfunctions,Cooking Issues,26.11830078,63097.37181,0.244540697,26.11830078
2018,Foodservice,Lodging,Frozen,Mistakes & Malfunctions,Equipment Issues,9.258566142,22367.12086,0.086686199,9.258566142
2018,Foodservice,Lodging,Frozen,Mistakes & Malfunctions,Handling Errors,261.2156659,631052.6145,2.445712737,261.2156659
2018,Foodservice,Lodging,Frozen,Other,Other,51.74673034,125011.2981,0.484494822,51.74673034
2018,Foodservice,Lodging,Frozen,Spoiled,Spoiled,291.6121754,704485.4107,2.73030949,291.6121754
2018,Foodservice,Lodging,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,57.2496171,138305.3364,57.2496171,57.2496171
2018,Foodservice,Lodging,Prepared Foods,Date Label Concerns,Date Label Concerns,0,0,0,0
2018,Foodservice,Lodging,Prepared Foods,Excess,Catering Overproduction,0,0,0,0
2018,Foodservice,Lodging,Prepared Foods,Excess,Overproduction,74241.54666,870397184.1,2754.014558,0
2018,Foodservice,Lodging,Prepared Foods,Excess,Plate Waste,1235865.615,14489110204,45844.84092,0
2018,Foodservice,Lodging,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2018,Foodservice,Lodging,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2018,Foodservice,Lodging,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2018,Foodservice,Lodging,Prepared Foods,Other,Other,0,0,0,0
2018,Foodservice,Lodging,Prepared Foods,Spoiled,Spoiled,0,0,0,0
2018,Foodservice,Lodging,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2018,Foodservice,Lodging,Produce,Date Label Concerns,Date Label Concerns,2120.482163,6540257.609,472.2218596,0
2018,Foodservice,Lodging,Produce,Mistakes & Malfunctions,Cooking Issues,472.529279,1457434.194,105.2301494,472.529279
2018,Foodservice,Lodging,Produce,Mistakes & Malfunctions,Equipment Issues,6.517645228,20102.54061,1.451450337,6.517645228
2018,Foodservice,Lodging,Produce,Mistakes & Malfunctions,Handling Errors,206.654303,637389.1756,46.02098568,206.654303
2018,Foodservice,Lodging,Produce,Other,Other,81.24581896,250588.5666,18.0930792,81.24581896
2018,Foodservice,Lodging,Produce,Spoiled,Spoiled,3019.130592,9311982.045,672.3468311,3019.130592
2018,Foodservice,Lodging,Produce,Trimmings & Byproducts,Trimmings & Byproducts,5330.534811,16441105.46,5330.534811,5330.534811
2018,Foodservice,Lodging,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,4616.24395,3632932.825,0,0
2018,Foodservice,Lodging,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2018,Foodservice,Lodging,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,67.4810026,53106.80113,0,67.4810026
2018,Foodservice,Lodging,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,29.51834934,23230.61377,0,29.51834934
2018,Foodservice,Lodging,Ready-To-Drink Beverages,Other,Other,907.7259566,714370.2672,0,907.7259566
2018,Foodservice,Lodging,Ready-To-Drink Beverages,Spoiled,Spoiled,1535.468167,1208396.429,0,1535.468167
2018,Foodservice,Lodging,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,186.362116,146664.9198,186.362116,186.362116
2018,Foodservice,Military,Breads & Bakery,Date Label Concerns,Date Label Concerns,178.3917176,605748.1888,0,0
2018,Foodservice,Military,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,45.00102272,152805.7938,0,45.00102272
2018,Foodservice,Military,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,10.80606264,36693.1434,0,10.80606264
2018,Foodservice,Military,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,17.04057274,57863.09038,0,17.04057274
2018,Foodservice,Military,Breads & Bakery,Other,Other,20.53720975,69736.29594,0,20.53720975
2018,Foodservice,Military,Breads & Bakery,Spoiled,Spoiled,46.70191848,158581.3675,0,46.70191848
2018,Foodservice,Military,Breads & Bakery,Trimmings & Byproducts,Trimmings & Byproducts,313.831075,1065647.037,313.831075,313.831075
2018,Foodservice,Military,Dairy & Eggs,Date Label Concerns,Date Label Concerns,576.7984971,1898216.017,4.460943183,0
2018,Foodservice,Military,Dairy & Eggs,Mistakes & Malfunctions,Cooking Issues,17.7232283,58326.289,0.137070944,17.7232283
2018,Foodservice,Military,Dairy & Eggs,Mistakes & Malfunctions,Equipment Issues,88.79564114,292222.1697,0.686742965,88.79564114
2018,Foodservice,Military,Dairy & Eggs,Mistakes & Malfunctions,Handling Errors,9.522928638,31339.49857,0.073650059,9.522928638
2018,Foodservice,Military,Dairy & Eggs,Other,Other,0.944734984,3109.077239,0.007306554,0.944734984
2018,Foodservice,Military,Dairy & Eggs,Spoiled,Spoiled,141.2473275,464838.138,1.092402816,141.2473275
2018,Foodservice,Military,Dairy & Eggs,Trimmings & Byproducts,Trimmings & Byproducts,109.7120737,361057.1397,109.7120737,109.7120737
2018,Foodservice,Military,Dry Goods,Date Label Concerns,Date Label Concerns,646.1171922,1783695.112,0,0
2018,Foodservice,Military,Dry Goods,Mistakes & Malfunctions,Cooking Issues,163.8093328,452218.1267,0,163.8093328
2018,Foodservice,Military,Dry Goods,Mistakes & Malfunctions,Equipment Issues,35.50414075,98014.04927,0,35.50414075
2018,Foodservice,Military,Dry Goods,Mistakes & Malfunctions,Handling Errors,50.69052278,139938.1394,0,50.69052278
