year,sector,sub_sector,sub_sector_category,food_type,tons_surplus,tons_supply,us_dollars_surplus,tons_waste,tons_uneaten,tons_not_fit_for_human_consumption,tons_inedible_parts,tons_donations,tons_industrial_uses,tons_animal_feed,tons_anaerobic_digestion,tons_composting,tons_not_harvested,tons_incineration,tons_land_application,tons_landfill,tons_sewer,tons_dumping,surplus_upstream_100_year_mtco2e_footprint,surplus_downstream_100_year_mtco2e_footprint,surplus_total_100_year_mtco2e_footprint,surplus_upstream_100_year_mtch4_footprint,surplus_downstream_100_year_mtch4_footprint,surplus_total_100_year_mtch4_footprint,gallons_water_footprint,meals_wasted
2020,Foodservice,Limited Service Restaurants,Frozen Dessert,Fresh Meat & Seafood,885.4037946,42178.11314,4504810.642,871.343215,872.5166907,587.4300016,324.6890745,12.88710389,0,1.178434121,0.151936811,94.31896003,0,73.98655559,0,702.8857625,0,0,13019.35099,473.154998,13492.50599,155.249208,23.19923784,178.4484458,1036754518,1454194.484
2020,Foodservice,Limited Service Restaurants,Frozen Dessert,Frozen,3582.981753,170683.0383,9346699.647,3526.082516,3530.831244,2894.726788,320.8190103,52.15050848,0,4.768793604,0.614845817,381.6824762,0,299.4029168,0,2844.382277,0,0,14232.09715,1704.733995,15936.83114,189.5412359,83.55256535,273.0938012,1212322814,5884718.74
2020,Foodservice,Limited Service Restaurants,Frozen Dessert,Prepared Foods,47586.6516,0,548305767.5,47014.96782,47064.58224,0,1719.117949,522.0693577,0,49.69462864,3.767935853,4864.654994,0,4014.62591,0,38127.85741,4.061571531,0,212712.3971,20650.67965,233363.0767,1833.599744,1000.593497,2834.193242,22477023671,78440970.4
2020,Foodservice,Limited Service Restaurants,Frozen Dessert,Produce,1053.53477,50187.39361,3573239.861,1036.804201,1038.20051,863.3717443,661.1053946,15.33426006,0,1.402209171,0.180788374,112.229363,0,88.03600044,0,836.3580492,0,0,2328.374178,203.6539701,2532.028148,5.340851184,9.185068038,14.52591922,47366878.45,1730334.184
2020,Foodservice,Limited Service Restaurants,Frozen Dessert,Ready-To-Drink Beverages,894.3309937,42603.37946,3282665.019,880.1286464,881.3139539,201.3586232,0.858557754,13.0170398,0,1.190315837,0.153468733,95.26994323,0,74.73253467,0,709.9726998,0,0,4433.689988,521.9251091,4955.615097,23.71075069,25.59064053,49.30139122,23986368.72,1468856.59
2020,Foodservice,Limited Service Restaurants,Mexican,Breads & Bakery,7262.240861,345952.4553,23107011.07,7140.919662,7151.951609,3942.88843,614.240332,110.2892515,0,11.06756531,1.190644676,893.7016503,0,505.1060353,0,5740.921332,0,0,13095.81627,5713.78159,18809.59786,36.80145948,284.3930668,321.1945262,139677338.5,11919919.35
2020,Foodservice,Limited Service Restaurants,Mexican,Dairy & Eggs,10585.48053,504262.1209,44736521.64,10408.64211,10424.72233,3908.37112,241.0436163,160.7581939,0,16.13214149,1.735489951,1302.664232,0,736.2452174,0,8367.997169,0,0,45329.71372,3176.736917,48506.45063,586.3558278,153.3924692,739.7482969,3013242917,17374537.22
2020,Foodservice,Limited Service Restaurants,Mexican,Dry Goods,15303.48657,729014.4811,48384683.47,15047.83031,15071.07758,7903.179569,1712.613182,232.4089922,0,23.32232438,2.509007227,1883.268741,0,1064.393701,0,12097.65886,0,0,42519.51347,8115.703275,50635.21674,141.0984314,402.2634999,543.3619313,1885074701,25118462.63
2020,Foodservice,Limited Service Restaurants,Mexican,Fresh Meat & Seafood,6588.091197,313837.8868,38683185.62,6478.032175,6488.040033,4370.934985,2415.938633,100.0511634,0,10.04016955,1.080117812,810.7398374,0,458.2173311,0,5207.994889,0,0,96829.10316,3484.33426,100313.4374,1154.631842,172.1722022,1326.804044,7711798550,10813400.06
2020,Foodservice,Limited Service Restaurants,Mexican,Frozen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Foodservice,Limited Service Restaurants,Mexican,Prepared Foods,168870.2785,0,2012578819,166814.0766,166998.5459,0,6100.61681,1871.732563,0,184.695213,12.4484721,20091.31257,0,11870.31639,0,134824.8164,15.18270345,0,754788.1981,72459.5204,827247.7185,6506.331777,3543.786425,10050.1182,79759434389,278330909.8
2020,Foodservice,Limited Service Restaurants,Mexican,Produce,4010.671714,191056.969,8288278.916,3943.670425,3949.762968,3286.745469,2516.743425,60.90874566,0,6.112214119,0.657549786,493.5589439,0,278.9517075,0,3170.502223,0,0,8859.881266,757.1392256,9617.020492,20.3225692,34.85477237,55.17734157,180262140.2,6582938.28
2020,Foodservice,Limited Service Restaurants,Mexican,Ready-To-Drink Beverages,2270.691299,108169.2614,2433258.91,2232.757692,2236.20706,511.2461459,2.179863647,34.48423821,0,3.460505473,0.372279928,279.4344886,0,157.9319526,0,1795.018971,0,0,11251.82838,1311.443639,12563.27202,60.17302497,64.80526092,124.9782859,60881568.91,3727011.767
2020,Foodservice,Limited Service Restaurants,Pizza,Breads & Bakery,2285.216976,108861.2233,13248176.84,2249.446722,2252.353407,1240.712853,193.2836519,32.86356918,0,2.919920806,0.396967496,233.0196092,0,152.1246718,0,1863.905474,0,0,4123.345952,1867.328549,5990.674501,11.58729978,92.12286005,103.7101598,43970296.71,3753922.345
2020,Foodservice,Limited Service Restaurants,Pizza,Dairy & Eggs,3461.45464,164893.833,21556473.42,3407.272865,3411.675667,1278.038282,78.82131963,49.77897294,0,4.422850665,0.601293004,352.9585225,0,230.4256693,0,2823.28738,0,0,14831.66948,1076.293924,15907.9634,191.8534836,51.63025114,243.4837347,985732019.1,5686126.112
2020,Foodservice,Limited Service Restaurants,Pizza,Dry Goods,33411.02944,1591606.212,69840398.62,32888.05021,32930.54742,17254.45793,3739.028305,480.4820237,0,42.69072085,5.803865815,3406.86469,0,2224.139739,0,27251.24192,0,0,92883.63313,18395.87945,111279.5126,308.2323363,904.0563352,1212.288672,4117225818,54884245.7
2020,Foodservice,Limited Service Restaurants,Pizza,Fresh Meat & Seafood,14232.1362,677978.403,67706830.69,14009.36211,14027.46469,9442.45308,5219.109244,204.6715027,0,18.18501745,2.472279667,1451.226229,0,947.4194663,0,11608.24413,0,0,209302.1166,7812.548947,217114.6656,2495.826259,382.8716602,2878.697919,16666439000,23379107.82
2020,Foodservice,Limited Service Restaurants,Pizza,Frozen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Foodservice,Limited Service Restaurants,Pizza,Prepared Foods,220987.2798,0,2427847477,218444.934,218663.211,0,7983.39842,2324.068868,0,218.657995,17.18403184,21626.23845,0,14852.16118,0,181931.5023,17.84806243,0,988139.309,98274.16251,1086413.471,8517.8985,4770.679608,13288.57811,1.04405E+11,364438685
2020,Foodservice,Limited Service Restaurants,Pizza,Produce,12339.4865,587817.9659,45723911.28,12146.33785,12162.03308,10112.20918,7743.172147,177.4534201,0,15.76669687,2.143505455,1258.236024,0,821.4276165,0,10064.5307,0,0,27274.33742,2404.367706,29678.70513,62.56246312,110.3641667,172.9266298,554831547.7,20270055.13
2020,Foodservice,Limited Service Restaurants,Pizza,Ready-To-Drink Beverages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Foodservice,Limited Service Restaurants,Sandwich,Breads & Bakery,10999.29283,523974.9596,44458296.42,10827.35974,10841.29452,5971.846057,930.3201876,157.9983065,0,13.9986913,1.912902224,1116.817676,0,789.0753229,0,8919.553839,0,0,19846.88891,8936.13967,28783.02858,55.77311585,440.8426354,496.6157512,211641262.3,18068824.21
2020,Foodservice,Limited Service Restaurants,Sandwich,Dairy & Eggs,7789.947443,371090.8928,35503300.01,7668.180547,7678.049476,2876.204395,177.3860995,111.8979668,0,9.91418914,1.354760531,790.9554852,0,558.8409535,0,6317.029348,0,0,33378.83962,2414.186785,35793.0264,431.768459,115.5321636,547.3006226,2218392411,12796749.13
2020,Foodservice,Limited Service Restaurants,Sandwich,Dry Goods,6672.179895,317843.6327,20823524.01,6567.885144,6576.337995,3445.713863,746.6836521,95.84190004,0,8.491617427,1.160368031,677.4625022,0,478.6537268,0,5410.608547,0,0,18549.07439,3653.769303,22202.84369,61.55471875,179.4974438,241.0521625,822216526.8,10960563.33
2020,Foodservice,Limited Service Restaurants,Sandwich,Fresh Meat & Seafood,14906.02467,710080.5293,80063978.72,14673.02434,14691.90849,9889.55113,5466.232905,214.1161883,0,18.97075032,2.592327361,1513.489284,0,1069.339312,0,12087.60342,0,0,219215.1888,8139.915436,227355.1042,2614.035222,398.6883912,3012.723613,17455736849,24486514.14
2020,Foodservice,Limited Service Restaurants,Sandwich,Frozen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Foodservice,Limited Service Restaurants,Sandwich,Prepared Foods,201787.2589,0,2696973192,199613.4926,199799.9358,0,7289.777427,1987.323182,0,186.770503,14.71950547,19734.58895,0,14625.15194,0,165223.7748,15.25735561,0,902724.484,89352.99447,992077.4785,7781.67788,4332.771156,12114.44904,95365733039,332999892.9
2020,Foodservice,Limited Service Restaurants,Sandwich,Produce,13038.53036,621118.423,43783687.21,12834.72136,12851.23962,10685.07563,8181.830348,187.290742,0,16.59400876,2.267548842,1323.872488,0,935.3676377,0,10573.21369,0,0,28819.79041,2541.224222,31361.01463,66.10748434,115.9713776,182.078862,586268184.9,21418732.69
2020,Foodservice,Limited Service Restaurants,Sandwich,Ready-To-Drink Beverages,2888.985042,137623.013,2587223.191,2843.826491,2847.486488,650.4549821,2.77342564,41.49855368,0,3.676782717,0.502427383,293.3342724,0,207.2521243,0,2342.737667,0,0,14324.29648,1722.840307,16047.13679,76.60438937,84.38550021,160.9898896,77491364.74,4745810.813
2020,Foodservice,Lodging,Lodging,Breads & Bakery,2716.09324,129386.9404,9912583.237,2670.215984,2674.459992,1474.648503,229.7271663,41.63324801,0,4.256905378,0.440641463,344.3209359,0,218.5828958,0,2106.871511,0,0,4897.346025,2093.694563,6991.040588,13.76237094,104.4256484,118.1880193,52235878.78,4457433.32
2020,Foodservice,Lodging,Lodging,Dairy & Eggs,4058.160827,193319.215,13663331.59,3989.614843,3995.955887,1498.354141,92.40900862,62.20493968,0,6.360314291,0.658369859,514.4557313,0,326.5883999,0,3147.912342,0,0,17376.25145,1200.061314,18576.31276,224.7678127,57.74805296,282.5158656,1155105760,6659926.479
2020,Foodservice,Lodging,Lodging,Dry Goods,8923.930935,425110.6342,25680419.5,8773.197721,8787.141732,4608.585653,998.6771109,136.7892031,0,13.98638641,1.447761043,1131.292625,0,718.1707303,0,6922.286604,0,0,24791.90333,4640.433551,29432.33688,82.27026018,230.3056412,312.5759014,1099166053,14645236.22
2020,Foodservice,Lodging,Lodging,Fresh Meat & Seafood,6939.61151,330583.3126,48127430.23,6822.395234,6833.238664,4604.154652,2544.845699,106.3728457,0,10.87638271,1.125837848,879.7391395,0,558.4787581,0,5383.051499,0,0,101984.9805,3600.707799,105585.6883,1216.111208,178.0638825,1394.17509,8122695274,11388731.11
2020,Foodservice,Lodging,Lodging,Frozen,410.0280986,19532.56993,1069614.569,403.1023555,403.7430414,331.2658012,36.71378139,6.285057253,0,0.642632879,0.066520316,51.97953317,0,32.99781018,0,318.0584919,0,0,1627.750985,189.4039704,1817.154955,21.67817787,9.363444263,31.04162213,138681249.3,672905.069
2020,Foodservice,Lodging,Lodging,Prepared Foods,609576.5716,0,7437026886,609029.2466,609079.8784,0,22021.59618,496.6931726,0,50.78575271,5.256942869,78917.9697,0,49960.11006,0,480145.9099,0,0,2744902.727,257896.7205,3002799.447,23664.38591,12630.05006,36294.43597,2.89396E+11,1015133131
2020,Foodservice,Lodging,Lodging,Produce,5643.462763,268838.4807,17533368.05,5548.139605,5556.957749,4624.817735,3541.338912,86.5050144,0,8.844941932,0.915559028,715.4255059,0,454.1686622,0,4377.629878,0,0,12465.59802,1058.513976,13524.11199,28.59316677,48.17957088,76.77273766,253630804.9,9261596.248
2020,Foodservice,Lodging,Lodging,Ready-To-Drink Beverages,3687.643722,175668.8362,2988521.829,3625.356105,3631.118201,830.2729841,3.540137973,56.52552106,0,5.779606592,0.598259552,467.4850329,0,296.7703139,0,2860.502499,0,0,18271.26529,2089.484063,20360.74935,97.71181747,103.3327976,201.0446151,98865694.98,6051863.669
2020,Foodservice,Military,Military,Breads & Bakery,615.803581,38233.04395,2247420.731,605.692057,606.5862169,422.8723191,285.1293741,9.217364109,0,0.897328401,0.102592139,72.25689054,0,55.81465626,0,477.517918,0,0,1110.643846,475.8402176,1586.484064,3.121097124,23.64532217,26.7664193,11845283.41,1010977.028
2020,Foodservice,Military,Military,Dairy & Eggs,920.0825408,57124.63731,3097805.48,904.9747419,906.3107213,393.3904912,60.52833247,13.77181954,0,1.340713534,0.153284649,107.9602417,0,83.3936215,0,713.4675941,0,0,3940.664712,274.0159402,4214.680652,50.97393132,13.07856575,64.05249706,261937875.1,1510517.869
2020,Foodservice,Military,Military,Dry Goods,2023.269505,125617.574,5822367.972,1990.047324,1992.985154,1418.230992,1143.59239,30.28435088,0,2.948240715,0.337074276,237.4055099,0,183.3832986,0,1568.921441,0,0,5622.375927,1055.343042,6677.718969,18.65757368,52.14995467,70.80752835,249252692.1,3321641.924
2020,Foodservice,Military,Military,Fresh Meat & Seafood,1573.376626,97685.33271,10911644.51,1547.541707,1549.826284,1175.516879,968.935929,23.5503425,0,2.292671845,0.262122661,184.6161766,0,142.6063087,0,1220.057099,0,0,23128.57183,819.1840061,23947.75583,275.7955668,40.32101513,316.1165819,1841945227,2583043.806
2020,Foodservice,Military,Military,Frozen,92.96321927,5771.754107,242507.3162,91.4367588,91.57174337,86.4669495,1.390369824,1.391475898,0,0.135462897,0.015487561,10.90807746,0,8.425917433,0,72.08727635,0,0,369.1492504,43.09475235,412.2440028,4.91628215,2.12027939,7.03656154,31448091.62,152619.5723
2020,Foodservice,Military,Military,Prepared Foods,70311.32705,0,620067169.9,70117.54188,70134.67826,0,2540.070802,176.6487864,0,17.19710442,1.966156118,8395.414977,0,6474.944772,0,55245.21598,0,0,316222.2357,29824.21636,346046.4521,2726.159694,1451.923341,4178.083034,33351974797,116891130.4
2020,Foodservice,Military,Military,Produce,1279.50857,79440.11518,3975235.706,1258.498979,1260.356853,1197.248964,1134.259483,19.15171775,0,1.864457134,0.213164595,150.1344155,0,115.9709577,0,992.1804412,0,0,2826.967694,243.2532987,3070.220993,6.484462401,10.9147927,17.3992551,57514659.2,2100594.754
2020,Foodservice,Military,Military,Ready-To-Drink Beverages,836.0774129,51909.05909,677569.686,822.3489822,823.5629843,426.7422723,291.5485547,12.51442859,0,1.218304069,0.139289495,98.10328484,0,75.77963957,0,648.3267683,0,0,4143.634535,475.3831925,4619.017728,22.15953369,23.39887038,45.55840407,22419306.5,1372604.974
2020,Foodservice,Other,Other,Breads & Bakery,643.5541131,31631.7107,2348698.351,632.1667934,633.2937519,378.1523969,141.3888386,10.26036115,0,1.129578667,0.099611941,91.9436783,0,60.72799376,0,479.3955094,0,0,1159.851321,473.5629759,1633.414297,3.259378453,23.80986295,27.0692414,12372983.25,1055489.587
2020,Foodservice,Other,Other,Dairy & Eggs,961.54508,47261.4737,3237404.782,944.5310931,946.2149009,575.2924214,93.07023216,15.33017904,0,1.687722583,0.148831886,137.3746041,0,90.73472212,0,716.272935,0,0,4115.273491,273.7289649,4389.002456,53.23235431,13.17139895,66.40375325,273607040.9,1577024.835
2020,Foodservice,Other,Other,Dry Goods,2114.445989,103928.3915,6084746.779,2077.032084,2080.734792,1226.061507,286.1479757,33.71119698,0,3.71131663,0.32728261,302.0879486,0,199.5264427,0,1575.09041,0,0,5871.624242,1050.850599,6922.474841,19.4844143,52.51397606,71.99839036,260356741,3467891.32
2020,Foodservice,Other,Other,Fresh Meat & Seafood,1644.279167,80818.94258,11403366.14,1615.184593,1618.06397,1263.201027,796.4652068,26.21519735,0,2.8860707,0.254508264,234.9158706,0,155.1598738,0,1224.854341,0,0,24153.50615,816.070289,24969.57644,288.0148501,40.60323261,328.6180827,1924002715,2696773.283
2020,Foodservice,Other,Other,Frozen,97.15250767,4775.200645,253435.6499,95.43344995,95.60357838,0,0,1.548929289,0,0.170523967,0.015037663,13.88004323,0,9.167646916,0,72.37072214,0,0,385.5045405,42.93009534,428.4346359,5.134099796,2.135115089,7.269214884,32849084.1,159339.2973
2020,Foodservice,Other,Other,Prepared Foods,36056.67224,0,315036090.9,35697.42997,35730.83936,0,1302.585291,325.8328819,0,33.44262942,2.08128853,5077.347317,0,3449.006237,0,27166.4613,2.533833088,0,161399.6641,14590.42309,175990.0871,1391.314136,716.1516538,2107.46579,17047515303,59551398.93
2020,Foodservice,Other,Other,Produce,1337.168261,65723.95189,4154375.467,1313.507838,1315.849417,1107.49624,935.0766313,21.31884326,0,2.347023678,0.20697238,191.0393639,0,126.1798257,0,996.0816757,0,0,2952.333414,244.3881376,3196.721552,6.771856163,10.9947925,17.76664866,60076900.68,2193082.362
2020,Foodservice,Other,Other,Ready-To-Drink Beverages,873.7543505,42946.41938,708103.6418,858.2937701,859.8238434,589.6356484,502.5572898,13.93050717,0,1.533630591,0.135243277,124.8320651,0,82.45048501,0,650.8759767,0,0,4327.252224,473.5675195,4800.819743,23.1413917,23.56251035,46.70390204,23418072.34,1433039.739
2020,Foodservice,Recreation,Recreation,Breads & Bakery,1109.127907,52835.69218,4047844.358,1090.015887,1091.837636,602.1788145,93.81003836,17.29027076,0,1.826697592,0.176434703,148.1748338,0,111.8309578,0,829.8336604,0,0,1999.46334,822.1734822,2821.636822,5.618830286,41.17291309,46.79174337,21327928.9,1819729.394
2020,Foodservice,Recreation,Recreation,Dairy & Eggs,1657.166756,78942.7009,5579477.96,1628.611164,1631.33307,611.8591097,37.73560082,25.83368585,0,2.729299754,0.263614072,221.3905242,0,167.0885246,0,1239.868501,0,0,7094.294374,476.5723163,7570.86669,91.76705294,22.77923221,114.5462852,471630115.1,2718888.45
2020,Foodservice,Recreation,Recreation,Dry Goods,3644.124102,173595.6855,10486705.5,3581.330106,3587.315602,1881.93501,407.8139282,56.80849974,0,6.001753884,0.579689635,486.8396872,0,367.4291181,0,2726.481611,0,0,10121.97896,1825.161909,11947.14087,33.58897708,90.8105816,124.3995587,448789911.8,5978859.337
2020,Foodservice,Recreation,Recreation,Fresh Meat & Seafood,2833.819058,134995.0628,19653035.16,2784.987894,2789.642459,1880.125593,1039.198265,44.17659903,0,4.66720783,0.450790229,378.5863339,0,285.7278206,0,2120.22295,0,0,41638.00417,1417.671563,43055.67573,496.5076808,70.21430653,566.7219873,3316499528,4649404.099
2020,Foodservice,Recreation,Recreation,Frozen,167.4366697,7976.205707,436781.5328,164.5514723,164.826488,135.2737598,14.99222446,2.610181691,0,0.27576275,0.026635016,22.36883642,0,16.88227573,0,125.2737251,0,0,664.569831,74.58307298,739.152904,8.850655375,3.692221048,12.54287642,56623606.13,274710.8134
2020,Foodservice,Recreation,Recreation,Prepared Foods,248923.1139,0,2589513614,248695.1036,248716.8374,0,8992.609871,206.2764702,0,21.79287627,2.104902124,33987.06519,0,25559.74492,0,189146.1886,0,0,1120881.163,101866.74,1222747.903,9663.351442,4981.796194,14645.14764,1.18175E+11,414528062.4
2020,Foodservice,Recreation,Recreation,Produce,2304.531358,109781.3054,7159823.351,2264.820654,2268.605861,1888.563448,1446.12039,35.92549688,0,3.7954882,0.366593701,307.8757183,0,232.3608913,0,1724.217451,0,0,5089.443895,427.0817414,5516.525636,11.67391646,19.01838606,30.69230252,103557552.8,3781009.768
2020,Foodservice,Recreation,Recreation,Ready-To-Drink Beverages,1505.864564,71735.09572,1220375.248,1479.916147,1482.389538,339.0454066,1.445629981,23.47502563,0,2.480109964,0.239545651,201.1771863,0,151.8330532,0,1126.666361,0,0,7459.713531,822.6948599,8282.408391,39.89331327,40.74624644,80.63955972,40366900.36,2470649.231
2020,Foodservice,Refreshment Services,Refreshment Services,Breads & Bakery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Foodservice,Refreshment Services,Refreshment Services,Dairy & Eggs,3208.368514,199196.1369,2104802.688,3142.296345,3150.098061,1371.770042,211.0649724,58.27045304,0,7.806937746,0.410366517,644.7313199,0,297.7784599,0,2199.376199,0,0,13708.78297,825.1108394,14533.8938,177.3258527,40.75490699,218.0807597,911916047.8,5250163.435
2020,Foodservice,Refreshment Services,Refreshment Services,Dry Goods,1168.348346,72538.57404,1989077.767,1144.287734,1147.12878,818.9654565,660.3738521,21.219566,0,2.842947362,0.149437647,234.7831204,0,108.4379708,0,800.9172055,0,0,3239.220334,522.8286946,3762.049029,10.74868877,26.90571244,37.65440121,143700266.1,1911881.3
2020,Foodservice,Refreshment Services,Refreshment Services,Fresh Meat & Seafood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Foodservice,Refreshment Services,Refreshment Services,Frozen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Foodservice,Refreshment Services,Refreshment Services,Prepared Foods,139674.5903,0,918266537.8,137082.4821,137340.0576,0,5045.891801,2334.532735,0,257.64857,12.09052737,27283.04566,0,13098.452,0,96669.22599,19.66793808,0,621740.6536,50976.09869,672716.7523,5359.060441,2567.836905,7926.897347,65783162874,228900095.9
2020,Foodservice,Refreshment Services,Refreshment Services,Produce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Foodservice,Refreshment Services,Refreshment Services,Ready-To-Drink Beverages,23567.64693,1463230.986,64603371.27,23082.30196,23139.61086,12029.16267,8218.274163,428.0360744,0,57.34726283,3.014420926,4735.989662,0,2187.385139,0,16155.91274,0,0,116527.4424,11508.40336,128035.8458,623.1622312,589.3151105,1212.477342,630944282.6,38566018.1
2020,Foodservice,Transportation,Transportation,Breads & Bakery,608.4439683,28984.53642,2220561.28,597.5073709,598.6128742,330.3424837,51.46219084,9.831094061,0,1.107836763,0.092596458,90.34399162,0,47.74734461,0,459.3234382,0,0,1096.398555,453.1502991,1549.548854,3.081065446,22.82296829,25.90403373,11696687.57,997688.1237
2020,Foodservice,Transportation,Transportation,Dairy & Eggs,909.0864191,43306.28587,3060782.881,892.745864,894.3976153,335.6528877,20.70094763,14.68880384,0,1.655237636,0.138349933,134.9844852,0,71.34011478,0,686.2829142,0,0,3890.139832,259.793829,4149.933661,50.3201371,12.62123555,62.94137264,258651936.1,1490662.692
2020,Foodservice,Transportation,Transportation,Dry Goods,1999.088938,95230.89907,5752783.49,1963.155915,1966.788131,1032.3895,223.718043,32.30080732,0,3.63988195,0.304232706,296.8320563,0,156.8775325,0,1509.142094,0,0,5550.431922,1004.385377,6554.817299,18.41851107,50.33503012,68.7535412,246125885.2,3277980.218
2020,Foodservice,Transportation,Transportation,Fresh Meat & Seafood,1554.572834,74055.41887,10781236.89,1526.629855,1529.454413,1031.396892,570.082055,25.11842101,0,2.830520189,0.236583721,230.8286751,0,121.9943474,0,1173.570248,0,0,22832.16872,779.4447667,23611.61348,272.258241,38.9174247,311.1756657,1818838527,2549090.688
2020,Foodservice,Transportation,Transportation,Frozen,91.85219408,4375.576723,239609.0545,90.20117851,90.36806801,74.20830612,8.224415314,1.484126077,0,0.167241755,0.013978588,13.63855061,0,7.208056276,0,69.34059304,0,0,364.4144846,40.99773619,405.4122208,4.853225148,2.046455692,6.89968084,31053583.91,150613.4467
2020,Foodservice,Transportation,Transportation,Prepared Foods,44663.73064,0,438486093.5,44533.25479,44546.44367,0,1613.524348,117.2869649,0,13.2167194,1.104694701,6769.344492,0,3566.883884,0,34195.92172,0,0,200856.7266,18237.07794,219093.8045,1731.588284,901.7889451,2633.377229,21184901363,74244072.79
2020,Foodservice,Transportation,Transportation,Produce,1264.216864,60223.68805,3927726.735,1241.492946,1243.789946,1036.02572,793.3108734,20.42691776,0,2.301848636,0.192395701,187.7155559,0,99.2088038,0,954.3761906,0,0,2790.842243,229.3145021,3020.156745,6.401403929,10.53008816,16.93149208,56793153.51,2072983.244
2020,Foodservice,Transportation,Transportation,Ready-To-Drink Beverages,826.0852562,39352.34704,669471.8922,811.236622,812.7375655,185.9930954,0.793041846,13.34769063,0,1.504111576,0.125718345,122.6601681,0,64.82663887,0,623.6240967,0,0,4090.525085,452.2988889,4542.823974,21.87539499,22.58417534,44.45957033,22138062.43,1354562.609
2020,Manufacturing,Not Applicable,Not Applicable,Breads & Bakery,83738.72048,128141.1756,377861597.5,15493.22856,68817.9665,10970.81922,10970.81922,14920.75398,0,53324.73794,122.9828835,821.3852352,0,1785.397096,0,12763.46334,0,0,147856.6249,2705.234881,150561.8598,672.8994794,584.1139476,1257.013427,1478307352,114696610.8
2020,Manufacturing,Not Applicable,Not Applicable,Dairy & Eggs,5960882.698,244434536.8,7877491765,5014275.527,5808642.786,5756659.996,5758380.171,152239.9126,0,794367.2591,894567.8835,208760.8803,0,9272.608169,3816472.297,85201.85782,0,0,15278233.58,-229010.8322,15049222.75,233879.0196,2424.401738,236303.4213,1.68795E+12,9681071310
2020,Manufacturing,Not Applicable,Not Applicable,Dry Goods,2413217.675,53644149.3,9288881769,618443.9213,2247445.69,1842606.682,1842606.682,165771.985,0,1629001.769,3445.990185,382016.5807,0,15307.23016,45024.00375,172650.1165,0,0,4581331.683,-504752.9447,4076578.738,16796.40887,10733.62393,27530.0328,2.89244E+11,3745742816
2020,Manufacturing,Not Applicable,Not Applicable,Fresh Meat & Seafood,1272787.092,68916189.56,7250671093,93066.13588,1217848.9,1098463.8,1122202.687,54938.19214,803082.2805,321700.4831,3115.216035,31183.0677,0,2985.898034,1288.148579,54493.80553,0,0,13639424.26,-168096.9818,13471327.28,187762.8285,-3698.892104,184063.9364,1.46887E+12,2029748166
2020,Manufacturing,Not Applicable,Not Applicable,Frozen,144893.1235,24225.51921,626559997,39005.62355,109629.7419,1560.5827,3037.576251,35263.38154,0,70624.11839,453.3174702,3028.307883,0,3072.932747,0,32451.06545,0,0,418514.6438,16947.21867,435461.8625,3990.809451,1026.362987,5017.172438,43375069866,182716236.6
2020,Manufacturing,Not Applicable,Not Applicable,Prepared Foods,61717.60491,186436.0826,458619300.4,16857.7148,45363.7917,10091.77037,11956.80806,16353.81321,0,28506.0769,73.05534558,487.9795902,0,1790.877402,0,14505.80246,0,0,194057.1176,6065.156278,200122.2738,1881.038748,490.464933,2371.503681,25428796958,75606319.49
2020,Manufacturing,Not Applicable,Not Applicable,Produce,3135989.823,117686625.1,8718946554,962819.0314,3089263.574,3135989.823,3135989.823,46726.24836,0,2126444.543,3097.079307,766552.0569,0,10752.07761,92588.56916,89829.24839,0,0,3387743.502,1603.949956,3389347.452,7905.048888,1446.349578,9351.398465,1.40969E+11,5148772624
2020,Manufacturing,Not Applicable,Not Applicable,Ready-To-Drink Beverages,51313.04474,3644.811983,61938022.29,22314.6187,36888.05003,312.0509328,312.0509328,14424.99471,0,14573.43133,3.498090957,6403.286064,0,1844.717703,791.9544698,13271.16237,0,0,44602.96727,2916.823004,47519.79027,219.9707152,131.8460223,351.8167376,1191461192,61480083.38
2020,Residential,Not Applicable,Not Applicable,Breads & Bakery,781023.8104,6636844.072,5360596640,743823.8757,781023.8104,484018.0243,0,0,0,37199.93475,0,217414.7501,0,58145.6118,0,430726.8887,37536.62508,0,2041915.702,599659.0962,2641574.799,8014.185545,29492.85793,37507.04347,15136579903,1301706351
2020,Residential,Not Applicable,Not Applicable,Dairy & Eggs,561682.3744,30068649.59,1515990063,555654.3148,561682.3744,328336.4121,4910.673404,0,0,6028.059585,0,99865.69445,0,22801.46115,0,166136.3126,266850.8466,0,2276046.532,503694.377,2779740.909,25312.33411,19077.06969,44389.4038,1.44656E+11,936137290.7
